title,text,label
Pavan Davuluri Appointed to Lead Microsoft’s Windows and Surface Teams - Adda247,"Microsoft has named Pavan Davuluri as the new head of its combined Windows and Surface teams. This move comes after the previous leader, Panos Panay, left for Amazon last year.
About Pavan Davuluri… [+1949 chars]",1
"Redmi Note 13 Pro Turbo Specifications Leak, Could Debut Globally as Poco F6 - Gadgets 360","Redmi Note 13 Turbo specifications have been leaked by a tipster, ahead of the arrival of the most powerful handset in the Note 13 series. The smartphone is likely to be equipped with Qualcomm's rece… [+1735 chars]",1
From iPhone XS to iPhone 15 Pro Max: These iPhone Models Are Expected To Support iOS 18 - ABP Live,"Apple is on the verge of unveiling iOS 18, an update that is expected to bring a plethora of innovative features to the table. Among the highlights of this upcoming release are groundbreaking generat… [+2563 chars]",1
Android 15 has some big changes in store for the volume panel - Android Police,"Summary
<ul><li> Android 15 DP2 introduces redesigned volume sliders with new functionality and cleaner aesthetics. </li><li> This is a big step up from Android 14, which features relatively outdate… [+3454 chars]",1
"How Bowser played the long game to keep Capitals, Wizards in D.C. - The Washington Post","One detail stood out to D.C. Mayor Muriel E. Bowser onthe December morning that the billionaire owner of the Wizards and Capitals, Ted Leonsis, announced he was moving the Washington teams to Virgini… [+9963 chars]",1
Man arrested as hostage situation in Dutch nightclub ends - BBC.com,,1
Israel acknowledges troops killed 2 Palestinians after video captures shooting on a Gaza beach - The Associated Press,"JERUSALEM (AP) Israeli troops shot dead two Palestinians and wounded a third on Gazas beach, the military acknowledged Saturday, responding to a video that showed one man falling to the ground after … [+3231 chars]",1
Apple's AirTags have briefly returned to their best price to date - The Verge,"Apples AirTags have briefly returned to their best price to date
Apples AirTags have briefly returned to their best price to date
 / Plus, you still have a chance to take advantage of the first dea… [+5511 chars]",1
"Royce Lewis headed to injured list, Twins to activate Austin Martin: Source - The Athletic","KANSAS CITY, Mo. Royce Lewis is headed back to the injured list.
The Minnesota Twins young stars season lasted only three innings before he sustained a right quad injury that has him headed to the I… [+1877 chars]",1
"‘Godzilla x Kong: The New Empire’ Opening Scales Up To $75M, Still Second Best For Legendary Monsterverse – Saturday AM Box Office - Deadline","SATURDAY AM WRITETHRU after Friday Night post : This is how a great box office weekend should be. A studio goes into the frame expecting ‘X’, and they wind up with a substantially higher ‘Y’. It was … [+12756 chars]",1
"Lizzo Posts Cryptic ""I Quit"" Post, Celebrities Share Support - BuzzFeed",,1
Israel Gaza: US weapons to Israel a sign of thaw in strained ties - BBC.com,,1
Trump posts video that shows image of Biden tied up in the back of a truck - CNN,"Former President Donald Trump on Friday posted a video that featured an image of President Joe Biden tied up in the back of a pickup truck.
Trump indicated that the post was filmed on Long Island on… [+2454 chars]",1
"2024 March Madness live stream: NCAA Tournament TV schedule, watch Elite Eight streaming online Saturday - CBS Sports","We have reached the final stages of the 2024 NCAA Tournament with just eight teams remaining, 60 eliminated and by the end of Saturday night two teams will have their tickets punched to the Final Fou… [+5334 chars]",1
"Heavy rain moves through Southern California, dangerous conditions possible - KTLA Los Angeles","Heavy rainfall moved through Southern California early Saturday morning as part of what’s supposed to be a wet day in the region, bringing potentially dangerous conditions as flood warnings go into e… [+1082 chars]",1
VP Kamala Harris praises Beyoncé for reclaiming country music's Black roots - Salon,,1
Crucial Signs for Early Colonoscopy Screening - BuzzFeed,"The recommended age to begin colonoscopy screening is 45, but some people should start sooner.
Its been frequently reported that colorectal cancer rates are increasing in young people in the United … [+10055 chars]",1
Spaceflight tripleheader - Space.com,"Space is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site.
©
Future US, Inc. Full 7th Floor, 130 West 42nd Street,
New York,
NY 10036.",1
How the Baltimore Bridge collapse could impact the environment - The Washington Post,"Return to menuThe Key Bridge collapsed amid a decades-long effort to clean up industrial pollution in the Chesapeake Bay and the Patapsco River.
This watershed and Baltimores waterways have been pla… [+1272 chars]",1
Zelenskyy fires more aides in a reshuffle as Russia launches drones and missiles across Ukraine - NBC News,"KYIV, Ukraine Ukrainian President Volodymyr Zelenskyy dismissed a longtime aide and several advisers on Saturday in a continuing reshuffle while Russia unleashed fresh attacks overnight.
Zelenskyy d… [+2033 chars]",1
"Bird Flu Found in Michigan, Idaho Cows as Virus Spreads in US - Yahoo Finance","(Bloomberg) -- Highly pathogenic avian influenza has been discovered in dairy herds in Michigan and Idaho, indicating the virus is spreading into new US states.
Most Read from Bloomberg
The Nationa… [+1369 chars]",1
UN observers wounded in explosion while on patrol in southern Lebanon - Al Jazeera English,"Three United Nations observers and one translator were wounded while patrolling the border in southern Lebanon when a shell exploded near them, the UN peacekeeping mission said.
The blast took place… [+2561 chars]",1
The Realtors settlement is already changing the way some Americans buy and sell homes - CNN,"The seismic settlement announced by the National Association of Realtors earlier this month has not yet been approved, but it is already sending shockwaves through the real estate industry.
The mere… [+5265 chars]",1
"Who wouldn't like prices to start falling? Careful what you wish for, economists say - The Associated Press","WASHINGTON (AP) Many Americans are in a sour mood about the economy for one main reason: Prices feel too high. 
Maybe theyre not rising as fast as they had been, but average prices are still painful… [+5131 chars]",1
Six moves you're making that can ruin your credit score - Fox Business,"One of the most important lessons regarding your finances to understand is to preserve and protect your credit score, as it can affect many directions and decisions throughout your life.
""Your credi… [+4449 chars]",1
What's keeping egg prices high for Easter? It's not just inflation - KOMO News,"Egg prices are at near-historic highs in many parts of the world as the spring holidays approach, reflecting a market scrambled by disease, high demand and growing costs for farmers.
Its the second … [+4957 chars]",1
Generative AI 'FOMO' is driving tech heavyweights to invest billions of dollars in startups - CNBC,"Microsoft CEO Satya Nadella, right, greets OpenAI CEO Sam Altman during the OpenAI DevDay event in San Francisco on Nov. 6, 2023.
Tech giants aren't doing much acquiring these days, due mostly to an… [+8370 chars]",1
Bitcoin price edges toward Q2 at $70K with all-time highs a key focus - Cointelegraph,,1
The Realtors settlement is already changing the way some Americans buy and sell homes - CNN,"The seismic settlement announced by the National Association of Realtors earlier this month has not yet been approved, but it is already sending shockwaves through the real estate industry.
The mere… [+5265 chars]",1
Stocks just had their best first quarter in 5 years — here's where strategists think the market is headed - Yahoo Finance,"Stocks ripped higher in the first three months of the year amid investor bets that the US economy remains on solid footing.
Now, the key debate on Wall Street entering the second quarter is whether … [+4863 chars]",1
"Who wouldn't like prices to start falling? Careful what you wish for, economists say - The Associated Press","WASHINGTON (AP) Many Americans are in a sour mood about the economy for one main reason: Prices feel too high. 
Maybe theyre not rising as fast as they had been, but average prices are still painful… [+5131 chars]",1
A billionaire and his rich friends are waging war against Disney - SFGATE,,1
Powerball's $1.08B jackpot winner finally revealed after 8 months; second billionaire ID’d in 2 weeks - New York Post ,"They don’t call it the Golden State for nothing.
For the second time this month, a billion-dollar Powerball winner was revealed in California while the lottery’s current jackpot prize inches closer … [+3212 chars]",1
U.K. court freezes £6M of Craig Wright's assets amid Bitcoin creator claim - Cointelegraph,,1
Powerball drawing nears $935 million jackpot that has been growing for months - Yahoo! Voices,"DES MOINES, Iowa (AP) Lottery players will have another shot Saturday night at a $935 million Powerball jackpot that has been growing larger and larger since the last winner nearly three months ago.… [+726 chars]",1
"Full hotels, emergency plans: Cities along eclipse path brace for chaos - USA TODAY",,1
This Is the Average Social Security Benefit for Age 62 - The Motley Fool,"You can start collecting Social Security benefits as early as 62. But you won't be eligible for your full benefit until you reach full retirement age, which is 67 for anyone born in 1960 or later.
C… [+3612 chars]",1
"Holland America cruise: 2 crew die in steam accident, captain in tears - Business Insider",,1
"The Visa, Mastercard settlement and what it means for your credit card - USA TODAY","Visa and Mastercard earlier this week agreed to a settlement with U.S. merchants, promising to lower the fees stores have to pay to process credit card payments at least in the near term.
The settle… [+5279 chars]",1
Passengers Sick as United Flight Diverts After Strong Winds - The Daily Beast,"Strong winds forced a United Airlines flight from Tel-Aviv, which was intended for Newark Airport, to instead land at New York Stewart International Airport in Orange County on Friday, officials conf… [+2519 chars]",1
"Hurry! Levi's, Adidas, and CeraVe Are Up to 76% Off at Amazon - InStyle","I blinked, and suddenly spring has sprung. The end of March is already here, but were just getting started with this seasons savings; Amazon is brimming with spring-perfect deals for up to 79 percent… [+8390 chars]",1
